"remotehost","rfc931","authuser","date","request","status","bytes"
"localhost","-","apache",1549574152.0,"GET /api/user HTTP/1.0",200.0,1261.0
"localhost","-","apache",1549574151.0,"POST /api/user HTTP/1.0",200.0,1307.0
"localhost","-","apache",1549574152.0,"GET /api/user HTTP/1.0",200.0,1307.0
"localhost","-","apache",1549574151.0,"POST /api/user HTTP/1.0",500.0,1234.0
"localhost","-","apache",1549574150.0,"GET /api/user HTTP/1.0",500.0,1234.0
"localhost","-","apache",1549574151.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574151.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574151.0,"GET /api/user HTTP/1.0",500.0,1234.0
"localhost","-","apache",1549574151.0,"POST /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574152.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574151.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574151.0,"POST /api/help HTTP/1.0",404.0,1307.0
"localhost","-","apache",1549574151.0,"GET /api/help HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574152.0,"POST /api/help HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574152.0,"GET /api/help HTTP/1.0",200.0,1307.0
"localhost","-","apache",1549574152.0,"POST /api/help HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574151.0,"GET /report HTTP/1.0",500.0,1307.0
"localhost","-","apache",1549574151.0,"POST /report HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574150.0,"GET /report HTTP/1.0",200.0,1261.0
"localhost","-","apache",1549574151.0,"GET /api/user HTTP/1.0",200.0,1307.0
"localhost","-","apache",1549574152.0,"POST /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574152.0,"GET /api/user HTTP/1.0",500.0,1307.0
"localhost","-","apache",1549574153.0,"GET /api/user HTTP/1.0",200.0,1261.0
"localhost","-","apache",1549574152.0,"GET /api/user HTTP/1.0",200.0,1261.0
"localhost","-","apache",1549574152.0,"POST /api/user HTTP/1.0",200.0,1307.0
"localhost","-","apache",1549574152.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574152.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574153.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574151.0,"GET /api/user HTTP/1.0",200.0,1307.0
"localhost","-","apache",1549574152.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574151.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574153.0,"POST /api/user HTTP/1.0",200.0,1307.0
"localhost","-","apache",1549574152.0,"POST /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574153.0,"GET /api/user HTTP/1.0",200.0,1136.0
"localhost","-","apache",1549574152.0,"POST /api/user HTTP/1.0",200.0,1136.0
"localhost","-","apache",1549574151.0,"GET /api/user HTTP/1.0",200.0,1261.0
"localhost","-","apache",1549574151.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574152.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574152.0,"GET /api/user HTTP/1.0",200.0,1136.0
"localhost","-","apache",1549574152.0,"GET /api/help HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574152.0,"POST /api/help HTTP/1.0",500.0,1261.0
"localhost","-","apache",1549574151.0,"GET /api/help HTTP/1.0",404.0,1136.0
"localhost","-","apache",1549574152.0,"GET /api/help HTTP/1.0",500.0,1307.0
"localhost","-","apache",1549574152.0,"GET /api/help HTTP/1.0",404.0,1234.0
"localhost","-","apache",1549574151.0,"GET /report HTTP/1.0",200.0,1194.0
"localhost","-","apache",1549574151.0,"GET /report HTTP/1.0",200.0,1261.0
"localhost","-","apache",1549574151.0,"GET /report HTTP/1.0",200.0,1136.0
"localhost","-","apache",1549574152.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574154.0,"GET /api/user HTTP/1.0",500.0,1307.0
"localhost","-","apache",1549574153.0,"POST /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574153.0,"GET /api/user HTTP/1.0",200.0,1136.0
"localhost","-","apache",1549574153.0,"POST /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574152.0,"GET /api/user HTTP/1.0",200.0,1307.0
"localhost","-","apache",1549574153.0,"POST /api/user HTTP/1.0",200.0,1136.0
"localhost","-","apache",1549574153.0,"GET /api/user HTTP/1.0",404.0,1307.0
"localhost","-","apache",1549574153.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574153.0,"POST /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574153.0,"POST /api/user HTTP/1.0",404.0,1234.0
"localhost","-","apache",1549574152.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574153.0,"GET /api/user HTTP/1.0",500.0,1234.0
"localhost","-","apache",1549574153.0,"GET /api/user HTTP/1.0",200.0,1261.0
"localhost","-","apache",1549574153.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574153.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574153.0,"GET /api/user HTTP/1.0",200.0,1307.0
"localhost","-","apache",1549574153.0,"GET /api/user HTTP/1.0",200.0,1307.0
"localhost","-","apache",1549574153.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574153.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574154.0,"POST /api/help HTTP/1.0",500.0,1307.0
"localhost","-","apache",1549574153.0,"POST /api/help HTTP/1.0",200.0,1136.0
"localhost","-","apache",1549574154.0,"GET /api/help HTTP/1.0",500.0,1307.0
"localhost","-","apache",1549574153.0,"GET /api/help HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574153.0,"GET /api/help HTTP/1.0",200.0,1307.0
"localhost","-","apache",1549574153.0,"GET /report HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574153.0,"GET /report HTTP/1.0",404.0,1194.0
"localhost","-","apache",1549574153.0,"GET /report HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574155.0,"POST /api/user HTTP/1.0",200.0,1136.0
"localhost","-","apache",1549574155.0,"GET /api/user HTTP/1.0",200.0,1136.0
"localhost","-","apache",1549574155.0,"GET /api/user HTTP/1.0",200.0,1307.0
"localhost","-","apache",1549574153.0,"GET /api/user HTTP/1.0",200.0,1307.0
"localhost","-","apache",1549574154.0,"GET /api/user HTTP/1.0",200.0,1136.0
"localhost","-","apache",1549574154.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574155.0,"GET /api/user HTTP/1.0",200.0,1261.0
"localhost","-","apache",1549574154.0,"POST /api/user HTTP/1.0",200.0,1261.0
"localhost","-","apache",1549574154.0,"POST /api/user HTTP/1.0",500.0,1234.0
"localhost","-","apache",1549574154.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574154.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574154.0,"POST /api/user HTTP/1.0",200.0,1136.0
"localhost","-","apache",1549574154.0,"POST /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574153.0,"GET /api/user HTTP/1.0",200.0,1307.0
"localhost","-","apache",1549574155.0,"POST /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574154.0,"GET /api/user HTTP/1.0",200.0,1194.0
"localhost","-","apache",1549574154.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574154.0,"GET /api/user HTTP/1.0",500.0,1194.0
"localhost","-","apache",1549574154.0,"POST /api/user HTTP/1.0",200.0,1194.0
"localhost","-","apache",1549574153.0,"GET /api/user HTTP/1.0",200.0,1136.0
"localhost","-","apache",1549574154.0,"GET /api/help HTTP/1.0",200.0,1136.0
"localhost","-","apache",1549574154.0,"GET /api/help HTTP/1.0",404.0,1234.0
"localhost","-","apache",1549574153.0,"GET /api/help HTTP/1.0",200.0,1194.0
"localhost","-","apache",1549574154.0,"GET /api/help HTTP/1.0",200.0,1307.0
"localhost","-","apache",1549574154.0,"GET /api/help HTTP/1.0",200.0,1136.0
"localhost","-","apache",1549574154.0,"GET /report HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574154.0,"GET /report HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574154.0,"GET /report HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574155.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574155.0,"POST /api/user HTTP/1.0",200.0,1194.0
"localhost","-","apache",1549574155.0,"POST /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574155.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574155.0,"GET /api/user HTTP/1.0",404.0,1261.0
"localhost","-","apache",1549574156.0,"GET /api/user HTTP/1.0",200.0,1136.0
"localhost","-","apache",1549574154.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574155.0,"POST /api/user HTTP/1.0",200.0,1194.0
"localhost","-","apache",1549574155.0,"GET /api/user HTTP/1.0",200.0,1194.0
"localhost","-","apache",1549574154.0,"GET /api/user HTTP/1.0",404.0,1261.0
"localhost","-","apache",1549574155.0,"GET /api/user HTTP/1.0",200.0,1194.0
"localhost","-","apache",1549574155.0,"GET /api/user HTTP/1.0",200.0,1136.0
"localhost","-","apache",1549574155.0,"GET /api/user HTTP/1.0",200.0,1194.0
"localhost","-","apache",1549574154.0,"POST /api/user HTTP/1.0",200.0,1194.0
"localhost","-","apache",1549574155.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574155.0,"POST /api/user HTTP/1.0",500.0,1234.0
"localhost","-","apache",1549574154.0,"POST /api/user HTTP/1.0",200.0,1307.0
"localhost","-","apache",1549574154.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574155.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574155.0,"POST /api/user HTTP/1.0",200.0,1261.0
"localhost","-","apache",1549574155.0,"GET /api/help HTTP/1.0",404.0,1194.0
"localhost","-","apache",1549574155.0,"GET /api/help HTTP/1.0",500.0,1307.0
"localhost","-","apache",1549574155.0,"GET /api/help HTTP/1.0",200.0,1307.0
"localhost","-","apache",1549574156.0,"GET /api/help HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574155.0,"GET /api/help HTTP/1.0",404.0,1234.0
"localhost","-","apache",1549574155.0,"GET /report HTTP/1.0",200.0,1261.0
"localhost","-","apache",1549574155.0,"POST /report HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574155.0,"GET /report HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574155.0,"GET /api/user HTTP/1.0",500.0,1307.0
"localhost","-","apache",1549574156.0,"GET /api/user HTTP/1.0",200.0,1136.0
"localhost","-","apache",1549574156.0,"GET /api/user HTTP/1.0",200.0,1136.0
"localhost","-","apache",1549574156.0,"POST /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574156.0,"POST /api/user HTTP/1.0",200.0,1307.0
"localhost","-","apache",1549574156.0,"POST /api/user HTTP/1.0",200.0,1307.0
"localhost","-","apache",1549574156.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574155.0,"GET /api/user HTTP/1.0",200.0,1261.0
"localhost","-","apache",1549574157.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574156.0,"GET /api/user HTTP/1.0",200.0,1194.0
"localhost","-","apache",1549574156.0,"POST /api/user HTTP/1.0",500.0,1194.0
"localhost","-","apache",1549574157.0,"POST /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574156.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574156.0,"GET /api/user HTTP/1.0",500.0,1194.0
"localhost","-","apache",1549574157.0,"GET /api/user HTTP/1.0",200.0,1194.0
"localhost","-","apache",1549574156.0,"GET /api/user HTTP/1.0",404.0,1234.0
"localhost","-","apache",1549574156.0,"GET /api/user HTTP/1.0",200.0,1136.0
"localhost","-","apache",1549574156.0,"POST /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574156.0,"GET /api/user HTTP/1.0",200.0,1261.0
"localhost","-","apache",1549574155.0,"POST /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574156.0,"GET /api/help HTTP/1.0",200.0,1261.0
"localhost","-","apache",1549574156.0,"GET /api/help HTTP/1.0",200.0,1136.0
"localhost","-","apache",1549574156.0,"GET /api/help HTTP/1.0",200.0,1261.0
"localhost","-","apache",1549574156.0,"GET /api/help HTTP/1.0",500.0,1234.0
"localhost","-","apache",1549574155.0,"POST /api/help HTTP/1.0",200.0,1194.0
"localhost","-","apache",1549574156.0,"GET /report HTTP/1.0",200.0,1307.0
"localhost","-","apache",1549574156.0,"GET /report HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574156.0,"GET /report HTTP/1.0",404.0,1234.0
"localhost","-","apache",1549574157.0,"POST /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574157.0,"POST /api/user HTTP/1.0",500.0,1261.0
"localhost","-","apache",1549574158.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574156.0,"GET /api/user HTTP/1.0",200.0,1136.0
"localhost","-","apache",1549574158.0,"GET /api/user HTTP/1.0",200.0,1194.0
"localhost","-","apache",1549574158.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574157.0,"GET /api/user HTTP/1.0",200.0,1136.0
"localhost","-","apache",1549574158.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574158.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574157.0,"POST /api/user HTTP/1.0",404.0,1234.0
"localhost","-","apache",1549574156.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574156.0,"GET /api/user HTTP/1.0",404.0,1234.0
"localhost","-","apache",1549574157.0,"GET /api/user HTTP/1.0",200.0,1136.0
"localhost","-","apache",1549574157.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574157.0,"POST /api/user HTTP/1.0",200.0,1261.0
"localhost","-","apache",1549574157.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574156.0,"GET /api/user HTTP/1.0",200.0,1307.0
"localhost","-","apache",1549574157.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574158.0,"GET /api/user HTTP/1.0",500.0,1234.0
"localhost","-","apache",1549574157.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574157.0,"GET /api/help HTTP/1.0",404.0,1234.0
"localhost","-","apache",1549574157.0,"GET /api/help HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574157.0,"POST /api/help HTTP/1.0",500.0,1234.0
"localhost","-","apache",1549574157.0,"GET /api/help HTTP/1.0",404.0,1194.0
"localhost","-","apache",1549574157.0,"POST /api/help HTTP/1.0",200.0,1136.0
"localhost","-","apache",1549574157.0,"POST /report HTTP/1.0",404.0,1234.0
"localhost","-","apache",1549574157.0,"GET /report HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574156.0,"GET /report HTTP/1.0",200.0,1194.0
"localhost","-","apache",1549574158.0,"GET /api/user HTTP/1.0",200.0,1136.0
"localhost","-","apache",1549574158.0,"GET /api/user HTTP/1.0",200.0,1136.0
"localhost","-","apache",1549574158.0,"POST /api/user HTTP/1.0",200.0,1194.0
"localhost","-","apache",1549574158.0,"GET /api/user HTTP/1.0",500.0,1307.0
"localhost","-","apache",1549574159.0,"GET /api/user HTTP/1.0",200.0,1136.0
"localhost","-","apache",1549574159.0,"GET /api/user HTTP/1.0",200.0,1194.0
"localhost","-","apache",1549574158.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574157.0,"GET /api/user HTTP/1.0",200.0,1261.0
"localhost","-","apache",1549574158.0,"POST /api/user HTTP/1.0",404.0,1307.0
"localhost","-","apache",1549574157.0,"POST /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574158.0,"POST /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574157.0,"GET /api/user HTTP/1.0",200.0,1261.0
"localhost","-","apache",1549574158.0,"POST /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574159.0,"GET /api/user HTTP/1.0",200.0,1194.0
"localhost","-","apache",1549574158.0,"POST /api/user HTTP/1.0",200.0,1307.0
"localhost","-","apache",1549574157.0,"GET /api/user HTTP/1.0",200.0,1261.0
"localhost","-","apache",1549574158.0,"POST /api/user HTTP/1.0",404.0,1234.0
"localhost","-","apache",1549574157.0,"GET /api/user HTTP/1.0",200.0,1261.0
"localhost","-","apache",1549574158.0,"GET /api/user HTTP/1.0",200.0,1261.0
"localhost","-","apache",1549574158.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574158.0,"POST /api/help HTTP/1.0",200.0,1136.0
"localhost","-","apache",1549574158.0,"GET /api/help HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574158.0,"GET /api/help HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574158.0,"GET /api/help HTTP/1.0",200.0,1261.0
"localhost","-","apache",1549574159.0,"POST /api/help HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574157.0,"GET /report HTTP/1.0",200.0,1307.0
"localhost","-","apache",1549574159.0,"GET /report HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574158.0,"GET /report HTTP/1.0",404.0,1136.0
"localhost","-","apache",1549574159.0,"POST /api/user HTTP/1.0",200.0,1136.0
"localhost","-","apache",1549574159.0,"POST /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574160.0,"GET /api/user HTTP/1.0",200.0,1307.0
"localhost","-","apache",1549574159.0,"GET /api/user HTTP/1.0",200.0,1136.0
"localhost","-","apache",1549574158.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574159.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574159.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574159.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574159.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574159.0,"GET /api/user HTTP/1.0",500.0,1307.0
"localhost","-","apache",1549574159.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574159.0,"GET /api/user HTTP/1.0",200.0,1261.0
"localhost","-","apache",1549574159.0,"POST /api/user HTTP/1.0",200.0,1194.0
"localhost","-","apache",1549574159.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574159.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574159.0,"GET /api/user HTTP/1.0",200.0,1261.0
"localhost","-","apache",1549574159.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574160.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574159.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574159.0,"POST /api/user HTTP/1.0",500.0,1261.0
"localhost","-","apache",1549574158.0,"GET /api/help HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574158.0,"GET /api/help HTTP/1.0",404.0,1261.0
"localhost","-","apache",1549574159.0,"POST /api/help HTTP/1.0",200.0,1307.0
"localhost","-","apache",1549574159.0,"GET /api/help HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574159.0,"GET /api/help HTTP/1.0",200.0,1194.0
"localhost","-","apache",1549574159.0,"GET /report HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574159.0,"GET /report HTTP/1.0",200.0,1194.0
"localhost","-","apache",1549574159.0,"POST /report HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574160.0,"GET /api/user HTTP/1.0",200.0,1136.0
"localhost","-","apache",1549574161.0,"POST /api/user HTTP/1.0",200.0,1307.0
"localhost","-","apache",1549574159.0,"GET /api/user HTTP/1.0",200.0,1136.0
"localhost","-","apache",1549574161.0,"POST /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574160.0,"GET /api/user HTTP/1.0",200.0,1261.0
"localhost","-","apache",1549574161.0,"POST /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574160.0,"GET /api/user HTTP/1.0",200.0,1261.0
"localhost","-","apache",1549574160.0,"GET /api/user HTTP/1.0",200.0,1194.0
"localhost","-","apache",1549574160.0,"GET /api/user HTTP/1.0",200.0,1307.0
"localhost","-","apache",1549574160.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574160.0,"GET /api/user HTTP/1.0",404.0,1234.0
"localhost","-","apache",1549574160.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574160.0,"POST /api/user HTTP/1.0",404.0,1234.0
"localhost","-","apache",1549574160.0,"POST /api/user HTTP/1.0",200.0,1194.0
"localhost","-","apache",1549574159.0,"GET /api/user HTTP/1.0",200.0,1307.0
"localhost","-","apache",1549574160.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574160.0,"GET /api/user HTTP/1.0",200.0,1307.0
"localhost","-","apache",1549574160.0,"POST /api/user HTTP/1.0",200.0,1307.0
"localhost","-","apache",1549574161.0,"POST /api/user HTTP/1.0",500.0,1234.0
"localhost","-","apache",1549574160.0,"GET /api/user HTTP/1.0",200.0,1136.0
"localhost","-","apache",1549574159.0,"GET /api/help HTTP/1.0",500.0,1234.0
"localhost","-","apache",1549574160.0,"GET /api/help HTTP/1.0",404.0,1307.0
"localhost","-","apache",1549574160.0,"POST /api/help HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574160.0,"GET /api/help HTTP/1.0",200.0,1136.0
"localhost","-","apache",1549574160.0,"GET /api/help HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574160.0,"GET /report HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574160.0,"GET /report HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574160.0,"GET /report HTTP/1.0",200.0,1136.0
"localhost","-","apache",1549574161.0,"GET /api/user HTTP/1.0",500.0,1194.0
"localhost","-","apache",1549574161.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574161.0,"GET /api/user HTTP/1.0",200.0,1136.0
"localhost","-","apache",1549574161.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574160.0,"GET /api/user HTTP/1.0",200.0,1136.0
"localhost","-","apache",1549574161.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574161.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574161.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574161.0,"GET /api/user HTTP/1.0",200.0,1307.0
"localhost","-","apache",1549574161.0,"GET /api/user HTTP/1.0",200.0,1261.0
"localhost","-","apache",1549574161.0,"GET /api/user HTTP/1.0",200.0,1136.0
"localhost","-","apache",1549574161.0,"GET /api/user HTTP/1.0",200.0,1136.0
"localhost","-","apache",1549574161.0,"GET /api/user HTTP/1.0",500.0,1136.0
"localhost","-","apache",1549574161.0,"POST /api/user HTTP/1.0",404.0,1194.0
"localhost","-","apache",1549574161.0,"GET /api/user HTTP/1.0",500.0,1136.0
"localhost","-","apache",1549574162.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574161.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574161.0,"POST /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574160.0,"GET /api/user HTTP/1.0",200.0,1136.0
"localhost","-","apache",1549574162.0,"GET /api/user HTTP/1.0",200.0,1307.0
"localhost","-","apache",1549574161.0,"GET /api/help HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574161.0,"GET /api/help HTTP/1.0",200.0,1261.0
"localhost","-","apache",1549574161.0,"GET /api/help HTTP/1.0",200.0,1261.0
"localhost","-","apache",1549574161.0,"POST /api/help HTTP/1.0",200.0,1307.0
"localhost","-","apache",1549574161.0,"GET /api/help HTTP/1.0",200.0,1194.0
"localhost","-","apache",1549574161.0,"GET /report HTTP/1.0",200.0,1194.0
"localhost","-","apache",1549574161.0,"GET /report HTTP/1.0",200.0,1194.0
"localhost","-","apache",1549574161.0,"GET /report HTTP/1.0",404.0,1261.0
"localhost","-","apache",1549574163.0,"GET /api/user HTTP/1.0",404.0,1234.0
"localhost","-","apache",1549574163.0,"GET /api/user HTTP/1.0",200.0,1194.0
"localhost","-","apache",1549574163.0,"GET /api/user HTTP/1.0",200.0,1136.0
"localhost","-","apache",1549574162.0,"GET /api/user HTTP/1.0",500.0,1194.0
"localhost","-","apache",1549574162.0,"GET /api/user HTTP/1.0",200.0,1136.0
"localhost","-","apache",1549574163.0,"POST /api/user HTTP/1.0",404.0,1234.0
"localhost","-","apache",1549574161.0,"POST /api/user HTTP/1.0",200.0,1136.0
"localhost","-","apache",1549574162.0,"GET /api/user HTTP/1.0",500.0,1261.0
"localhost","-","apache",1549574162.0,"GET /api/user HTTP/1.0",200.0,1307.0
"localhost","-","apache",1549574162.0,"GET /api/user HTTP/1.0",200.0,1194.0
"localhost","-","apache",1549574163.0,"POST /api/user HTTP/1.0",200.0,1194.0
"localhost","-","apache",1549574162.0,"GET /api/user HTTP/1.0",200.0,1307.0
"localhost","-","apache",1549574162.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574161.0,"GET /api/user HTTP/1.0",200.0,1136.0
"localhost","-","apache",1549574162.0,"GET /api/user HTTP/1.0",200.0,1307.0
"localhost","-","apache",1549574162.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574162.0,"GET /api/user HTTP/1.0",200.0,1307.0
"localhost","-","apache",1549574161.0,"GET /api/user HTTP/1.0",500.0,1136.0
"localhost","-","apache",1549574162.0,"GET /api/user HTTP/1.0",200.0,1261.0
"localhost","-","apache",1549574162.0,"POST /api/user HTTP/1.0",200.0,1194.0
"localhost","-","apache",1549574162.0,"GET /api/help HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574162.0,"GET /api/help HTTP/1.0",200.0,1307.0
"localhost","-","apache",1549574162.0,"GET /api/help HTTP/1.0",200.0,1307.0
"localhost","-","apache",1549574162.0,"GET /api/help HTTP/1.0",200.0,1194.0
"localhost","-","apache",1549574163.0,"GET /api/help HTTP/1.0",500.0,1261.0
"localhost","-","apache",1549574162.0,"POST /report HTTP/1.0",500.0,1234.0
"localhost","-","apache",1549574162.0,"POST /report HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574162.0,"GET /report HTTP/1.0",404.0,1234.0
"localhost","-","apache",1549574163.0,"POST /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574163.0,"GET /api/user HTTP/1.0",404.0,1194.0
"localhost","-","apache",1549574163.0,"POST /api/user HTTP/1.0",404.0,1261.0
"localhost","-","apache",1549574163.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574162.0,"POST /api/user HTTP/1.0",500.0,1261.0
"localhost","-","apache",1549574163.0,"GET /api/user HTTP/1.0",200.0,1234.0
"localhost","-","apache",1549574162.0,"POST /api/user HTTP/1.0",200.0,1234.0
